ws,ov,pos,md,wf1
150,75,C,4,0.860930860
150,50,C,4,0.843498096
50,25,C,5,0.828925690
50,50,C,5,0.831422299
50,75,C,5,0.837251620
100,25,L,4,0.925207327
100,50,L,4,0.925205809
100,75,L,4,0.924496172
150,25,L,4,0.962378068
150,50,L,4,0.942221641
150,75,L,4,0.945924520
50,25,L,4,0.828436707
50,50,L,4,0.875984924
50,75,L,5,0.919167186
150,25,R,4,0.794304770
100,25,R,5,0.846663196
100,50,R,5,0.882458279
100,75,R,5,0.874610972
150,50,R,5,0.898631670
150,75,R,5,0.873027073
50,25,R,5,0.834863254
50,50,R,5,0.809642182
50,75,R,5,0.829484999
100,25,C,4,0.820776544
100,50,C,4,0.846883650
100,75,C,4,0.823065924
150,25,C,4,0.862197120
150,75,C,4,0.844670760
150,50,C,4,0.855734248
50,25,C,5,0.840055122
50,50,C,5,0.830446469
50,75,C,5,0.836579147
100,25,L,4,0.913964863
100,50,L,4,0.927263747
100,75,L,4,0.932539867
150,25,L,4,0.926523599
150,50,L,4,0.946596600
150,75,L,4,0.933868468
50,25,L,4,0.819351292
50,50,L,4,0.876611296
50,75,L,5,0.921546846
150,25,R,4,0.768614948
100,25,R,5,0.871572733
100,50,R,5,0.887109275
100,75,R,5,0.883360470
150,50,R,5,0.885621355
150,75,R,5,0.889591961
50,25,R,5,0.823910216
50,50,R,5,0.848937043
50,75,R,5,0.828924914
100,25,C,4,0.845175468
100,50,C,4,0.856502887
100,75,C,4,0.825971845
150,25,C,4,0.855965317
150,75,C,4,0.879414278
150,50,C,4,0.890207294
50,25,C,5,0.808968137
50,50,C,5,0.831396439
50,75,C,5,0.820711888
100,25,L,4,0.922292026
100,50,L,4,0.927275391
100,75,L,4,0.922432803
150,25,L,4,0.928081892
150,50,L,4,0.939801720
150,75,L,4,0.948392437
50,25,L,4,0.868359409
50,50,L,4,0.887536789
50,75,L,5,0.905873838
150,25,R,4,0.804984205
100,25,R,5,0.904956164
100,50,R,5,0.846298520
100,75,R,5,0.856678354
150,50,R,5,0.867822321
150,75,R,5,0.887925275
50,25,R,5,0.837956353
50,50,R,5,0.833821742
50,75,R,5,0.815936353
100,25,C,4,0.816654823
100,50,C,4,0.873865586
100,75,C,4,0.826811214
150,25,C,4,0.871659089
150,75,C,4,0.863240290
150,50,C,4,0.850418420
50,25,C,5,0.830998712
50,50,C,5,0.802206900
50,75,C,5,0.830483798
100,25,L,4,0.935124234
100,50,L,4,0.933284475
100,75,L,4,0.916118656
150,25,L,4,0.923452512
150,50,L,4,0.951543302
150,75,L,4,0.941690708
50,25,L,4,0.838813739
50,50,L,4,0.833498677
50,75,L,5,0.932111056
150,25,R,4,0.878499671
100,25,R,5,0.853343783
100,50,R,5,0.854496731
100,75,R,5,0.874508567
150,50,R,5,0.877329570
150,75,R,5,0.890199972
50,25,R,5,0.825234487
50,50,R,5,0.800783788
50,75,R,5,0.815774602
100,25,C,4,0.858884215
100,50,C,4,0.842039199
100,75,C,4,0.849222744
150,25,C,4,0.856485257
150,75,C,4,0.880908468
150,50,C,4,0.800627584
50,25,C,5,0.819665371
50,50,C,5,0.811781886
50,75,C,5,0.826872586
100,25,L,4,0.933905494
100,50,L,4,0.931384852
100,75,L,4,0.933639637
150,25,L,4,0.921379094
150,50,L,4,0.928429127
150,75,L,4,0.946815007
50,25,L,4,0.841391299
50,50,L,4,0.854647662
50,75,L,5,0.904489806
150,25,R,4,0.814565536
100,25,R,5,0.862448831
100,50,R,5,0.878057562
100,75,R,5,0.866750876
150,50,R,5,0.868362761
150,75,R,5,0.889247371
50,25,R,5,0.814028008
50,50,R,5,0.828655726
50,75,R,5,0.821803361
100,25,C,4,0.877578966
100,50,C,4,0.850089242
100,75,C,4,0.837106531
150,25,C,4,0.817692313
150,75,C,4,0.885240529
150,50,C,4,0.894951928
50,25,C,5,0.831701962
50,50,C,5,0.833981455
50,75,C,5,0.832951708
100,25,L,4,0.919668033
100,50,L,4,0.921413785
100,75,L,4,0.928967968
150,25,L,4,0.915346457
150,50,L,4,0.941735340
150,75,L,4,0.944302501
50,25,L,4,0.840607583
50,50,L,4,0.877533475
50,75,L,5,0.920452630
150,25,R,4,0.699508697
100,25,R,5,0.868706843
100,50,R,5,0.871423707
100,75,R,5,0.860214519
150,50,R,5,0.872410398
150,75,R,5,0.897047734
50,25,R,5,0.831693881
50,50,R,5,0.831751041
50,75,R,5,0.823573258
100,25,C,4,0.839782491
100,50,C,4,0.849587289
100,75,C,4,0.842782013
150,25,C,4,0.870045393
150,75,C,4,0.859671396
150,50,C,4,0.890216938
50,25,C,5,0.797999285
50,50,C,5,0.834029542
50,75,C,5,0.837594461
100,25,L,4,0.935068788
100,50,L,4,0.931510239
100,75,L,4,0.922895434
150,25,L,4,0.954667466
150,50,L,4,0.942516790
150,75,L,4,0.926956304
50,25,L,4,0.862066993
50,50,L,4,0.851363793
50,75,L,5,0.906366977
150,25,R,4,0.859927243
100,25,R,5,0.836458959
100,50,R,5,0.856837594
100,75,R,5,0.880224814
150,50,R,5,0.921829068
150,75,R,5,0.885978796
50,25,R,5,0.844554129
50,50,R,5,0.829521913
50,75,R,5,0.836829690
100,25,C,4,0.859087009
100,50,C,4,0.873117376
100,75,C,4,0.841470692
150,25,C,4,0.884737260
150,75,C,4,0.833886477
150,50,C,4,0.858291102
50,25,C,5,0.853012419
50,50,C,5,0.838893249
50,75,C,5,0.825931091
100,25,L,4,0.905597185
100,50,L,4,0.930815838
100,75,L,4,0.917092014
150,25,L,4,0.928395702
150,50,L,4,0.913479874
150,75,L,4,0.934442049
50,25,L,4,0.879582417
50,50,L,4,0.862161357
50,75,L,5,0.917417192
150,25,R,4,0.788921565
100,25,R,5,0.877449434
100,50,R,5,0.873933120
100,75,R,5,0.855139651
150,50,R,5,0.889396784
150,75,R,5,0.878241344
50,25,R,5,0.818518645
50,50,R,5,0.820807901
50,75,R,5,0.832488945
100,25,C,4,0.848071240
100,50,C,4,0.819931117
100,75,C,4,0.870024762
150,25,C,4,0.889101819
150,75,C,4,0.892727614
150,50,C,4,0.872202978
50,25,C,5,0.832525035
50,50,C,5,0.838525617
50,75,C,5,0.831808978
100,25,L,4,0.932302903
100,50,L,4,0.947420173
100,75,L,4,0.921739527
150,25,L,4,0.944008764
150,50,L,4,0.930437828
150,75,L,4,0.939829106
50,25,L,4,0.867365458
50,50,L,4,0.881100551
50,75,L,5,0.909159197
150,25,R,4,0.840024842
100,25,R,5,0.845055281
100,50,R,5,0.858114174
100,75,R,5,0.869314146
150,50,R,5,0.876787917
150,75,R,5,0.870568421
50,25,R,5,0.803446747
50,50,R,5,0.819380938
50,75,R,5,0.822476085
100,25,C,4,0.829972487
100,50,C,4,0.864629498
100,75,C,4,0.833967448
150,25,C,4,0.867480871
150,75,C,4,0.861655113
150,50,C,4,0.884942896
50,25,C,5,0.835040280
50,50,C,5,0.838998407
50,75,C,5,0.825879825
100,25,L,4,0.920627940
100,50,L,4,0.938877548
100,75,L,4,0.901836766
150,25,L,4,0.944605323
150,50,L,4,0.941987701
150,75,L,4,0.944730010
50,25,L,4,0.848483825
50,50,L,4,0.865198124
50,75,L,5,0.901485855
150,25,R,4,0.810177082
100,25,R,5,0.873114679
100,50,R,5,0.853556253
100,75,R,5,0.864666287
150,50,R,5,0.881774916
150,75,R,5,0.873079045
50,25,R,5,0.789115483
50,50,R,5,0.804148330
50,75,R,5,0.825350079
100,25,C,4,0.854029440
100,50,C,4,0.860278800
100,75,C,4,0.813539498
150,25,C,4,0.857706382
150,75,C,4,0.862576424
150,50,C,4,0.771296530
50,25,C,5,0.818036969
50,50,C,5,0.835247814
50,75,C,5,0.834274413
100,25,L,4,0.927739667
100,50,L,4,0.918782023
100,75,L,4,0.924794230
150,25,L,4,0.929637477
150,50,L,4,0.927871423
150,75,L,4,0.938043130
50,25,L,4,0.839585812
50,50,L,4,0.871896021
50,75,L,5,0.914591542
150,25,R,4,0.814184151
100,25,R,5,0.852389862
100,50,R,5,0.856434023
100,75,R,5,0.862297290
150,50,R,5,0.839205997
150,75,R,5,0.863254556
50,25,R,5,0.823802484
50,50,R,5,0.834350859
50,75,R,5,0.825538020
100,25,C,4,0.805372406
100,50,C,4,0.858186562
100,75,C,4,0.862349647
150,25,C,4,0.871847429
150,75,C,4,0.842804792
150,50,C,4,0.872075381
50,25,C,5,0.842872928
50,50,C,5,0.824007362
50,75,C,5,0.831209167
100,25,L,4,0.941170265
100,50,L,4,0.935550107
100,75,L,4,0.922215746
150,25,L,4,0.955444087
150,50,L,4,0.949641723
150,75,L,4,0.920277724
50,25,L,4,0.871110485
50,50,L,4,0.834573282
50,75,L,5,0.922849731
150,25,R,4,0.798751246
100,25,R,5,0.858526365
100,50,R,5,0.857941879
100,75,R,5,0.858656899
150,50,R,5,0.896085970
150,75,R,5,0.882926609
50,25,R,5,0.838282608
50,50,R,5,0.841575995
50,75,R,5,0.826615727
100,25,C,4,0.861124380
100,50,C,4,0.843916557
100,75,C,4,0.825917314
150,25,C,4,0.856475867
150,75,C,4,0.877031257
150,50,C,4,0.881264119
50,25,C,5,0.825452163
50,50,C,5,0.830772196
50,75,C,5,0.820197655
100,25,L,4,0.929191371
100,50,L,4,0.928987213
100,75,L,4,0.930039370
150,25,L,4,0.944288720
150,50,L,4,0.936138744
150,75,L,4,0.932914567
50,25,L,4,0.847454033
50,50,L,4,0.847362676
50,75,L,5,0.919823991
150,25,R,4,0.814477952
100,25,R,5,0.855892246
100,50,R,5,0.876055930
100,75,R,5,0.882780425
150,50,R,5,0.872574764
150,75,R,5,0.858287504
50,25,R,5,0.816512474
50,50,R,5,0.817765871
50,75,R,5,0.823508677
100,25,C,4,0.878960988
100,50,C,4,0.850381823
100,75,C,4,0.827273365
150,25,C,4,0.871067293
150,75,C,4,0.856573001
150,50,C,4,0.838477900
50,25,C,5,0.832185561
50,50,C,5,0.841573465
50,75,C,5,0.829387000
100,25,L,4,0.912322905
100,50,L,4,0.934047568
100,75,L,4,0.937675952
150,25,L,4,0.968705565
150,50,L,4,0.921020989
150,75,L,4,0.940012879
50,25,L,4,0.870708293
50,50,L,4,0.884508551
50,75,L,5,0.911812564
150,25,R,4,0.784791340
100,25,R,5,0.829800572
100,50,R,5,0.870833733
100,75,R,5,0.847293604
150,50,R,5,0.887104913
150,75,R,5,0.911144784
50,25,R,5,0.833562265
50,50,R,5,0.815338279
50,75,R,5,0.837311119
100,25,C,4,0.812328318
100,50,C,4,0.856050604
100,75,C,4,0.856873859
150,25,C,4,0.842192522
150,75,C,4,0.876294995
150,50,C,4,0.882552370
50,25,C,5,0.844318920
50,50,C,5,0.832005408
50,75,C,5,0.820753112
100,25,L,4,0.914243749
100,50,L,4,0.924902455
100,75,L,4,0.933802275
150,25,L,4,0.924156505
150,50,L,4,0.942400573
150,75,L,4,0.956536894
50,25,L,4,0.877838779
50,50,L,4,0.877325389
50,75,L,5,0.906202792
150,25,R,4,0.838873551
100,25,R,5,0.839633199
100,50,R,5,0.868323361
100,75,R,5,0.873880950
150,50,R,5,0.890947270
150,75,R,5,0.892540434
50,25,R,5,0.826443170
50,50,R,5,0.840749074
50,75,R,5,0.823574899
100,25,C,4,0.898951618
100,50,C,4,0.875954465
100,75,C,4,0.859313992
150,25,C,4,0.837526361
150,75,C,4,0.869561182
150,50,C,4,0.882029385
50,25,C,5,0.823897501
50,50,C,5,0.836040776
50,75,C,5,0.835183375
100,25,L,4,0.908863489
100,50,L,4,0.932153291
100,75,L,4,0.925127881
150,25,L,4,0.922922295
150,50,L,4,0.935516556
150,75,L,4,0.937796251
50,25,L,4,0.807375063
50,50,L,4,0.867320911
50,75,L,5,0.919305874
150,25,R,4,0.818765508
100,25,R,5,0.896509836
100,50,R,5,0.881271061
100,75,R,5,0.883097516
150,50,R,5,0.901422585
150,75,R,5,0.900196100
50,25,R,5,0.816846439
50,50,R,5,0.822755534
50,75,R,5,0.814887698
100,25,C,4,0.856696875
100,50,C,4,0.855142402
100,75,C,4,0.856385823
150,25,C,4,0.885756458
150,75,C,4,0.846977183
150,50,C,4,0.819326105
50,25,C,5,0.835861983
50,50,C,5,0.839972503
50,75,C,5,0.828605687
100,25,L,4,0.925113904
100,50,L,4,0.925183502
100,75,L,4,0.930303946
150,25,L,4,0.965412813
150,50,L,4,0.942803647
150,75,L,4,0.929232944
50,25,L,4,0.858327850
50,50,L,4,0.858591920
50,75,L,5,0.911107875
150,25,R,4,0.795559064
100,25,R,5,0.870367012
100,50,R,5,0.863340202
100,75,R,5,0.863162728
150,50,R,5,0.863756832
150,75,R,5,0.894734083
50,25,R,5,0.805043438
50,50,R,5,0.843977054
50,75,R,5,0.837711950
100,25,C,4,0.841897489
100,50,C,4,0.842812365
100,75,C,4,0.835280008
150,25,C,4,0.892011291
150,75,C,4,0.873459667
150,50,C,4,0.846471082
50,25,C,5,0.822293390
50,50,C,5,0.819210622
50,75,C,5,0.822478307
100,25,L,4,0.936633113
100,50,L,4,0.935106193
100,75,L,4,0.914324765
150,25,L,4,0.932276620
150,50,L,4,0.932242318
150,75,L,4,0.917459363
50,25,L,4,0.873283473
50,50,L,4,0.858581958
50,75,L,5,0.910746229
150,25,R,4,0.825206823
100,25,R,5,0.888731448
100,50,R,5,0.869392294
100,75,R,5,0.849368656
150,50,R,5,0.875504410
150,75,R,5,0.878687454
50,25,R,5,0.829851966
50,50,R,5,0.816646252
50,75,R,5,0.827751889
100,25,C,4,0.868157155
100,50,C,4,0.868565602
100,75,C,4,0.868005993
150,25,C,4,0.854377938
150,75,C,4,0.879477072
150,50,C,4,0.885445230
50,25,C,5,0.846260309
50,50,C,5,0.808227988
50,75,C,5,0.829297708
100,25,L,4,0.909534324
100,50,L,4,0.919771580
100,75,L,4,0.931021105
150,25,L,4,0.948095933
150,50,L,4,0.951383874
150,75,L,4,0.935315748
50,25,L,4,0.849713690
50,50,L,4,0.844984665
50,75,L,5,0.920740465
150,25,R,4,0.791242086
100,25,R,5,0.883556736
100,50,R,5,0.870076997
100,75,R,5,0.869865800
150,50,R,5,0.874667437
150,75,R,5,0.901879851
50,25,R,5,0.817668134
50,50,R,5,0.819024617
50,75,R,5,0.817560235
100,25,C,4,0.851178041
100,50,C,4,0.834841146
100,75,C,4,0.811786283
150,25,C,4,0.848332358
150,75,C,4,0.772504540
150,50,C,4,0.837350774
50,25,C,5,0.842913755
50,50,C,5,0.824580508
50,75,C,5,0.829278263
100,25,L,4,0.916521686
100,50,L,4,0.917090678
100,75,L,4,0.931357961
150,25,L,4,0.930458955
150,50,L,4,0.928425512
150,75,L,4,0.950578155
50,25,L,4,0.890129773
50,50,L,4,0.866000703
50,75,L,5,0.908609499
150,25,R,4,0.741634434
100,25,R,5,0.862300828
100,50,R,5,0.871134196
100,75,R,5,0.882848991
150,50,R,5,0.897772019
150,75,R,5,0.888593636
50,25,R,5,0.829537045
50,50,R,5,0.843153393
50,75,R,5,0.814866844
100,25,C,4,0.807060100
100,50,C,4,0.839109076
100,75,C,4,0.835060378
150,25,C,4,0.914181465
150,75,C,4,0.845829684
150,50,C,4,0.884962158
50,25,C,5,0.803613364
50,50,C,5,0.827888550
50,75,C,5,0.836944260
100,25,L,4,0.913449615
100,50,L,4,0.936628413
100,75,L,4,0.924936670
150,25,L,4,0.944832365
150,50,L,4,0.942903650
150,75,L,4,0.922214758
50,25,L,4,0.865952873
50,50,L,4,0.877957998
50,75,L,5,0.915278645
150,25,R,4,0.843085060
100,25,R,5,0.864832379
100,50,R,5,0.894611240
100,75,R,5,0.881627710
150,50,R,5,0.896393762
150,75,R,5,0.884712233
50,25,R,5,0.799604059
50,50,R,5,0.814837606
50,75,R,5,0.812766447
100,25,C,4,0.835632634
100,50,C,4,0.850356799
100,75,C,4,0.845473340
150,25,C,4,0.840393676
150,75,C,4,0.835237185
150,50,C,4,0.841018889
50,25,C,5,0.832693977
50,50,C,5,0.825368869
50,75,C,5,0.831387133
100,25,L,4,0.902728066
100,50,L,4,0.949649884
100,75,L,4,0.906865429
150,25,L,4,0.948131677
150,50,L,4,0.930219069
150,75,L,4,0.952774194
50,25,L,4,0.789301741
50,50,L,4,0.846243584
50,75,L,5,0.913697564
150,25,R,4,0.828852405
100,25,R,5,0.849145322
100,50,R,5,0.869657155
100,75,R,5,0.862068058
150,50,R,5,0.880021451
150,75,R,5,0.868981056
50,25,R,5,0.822935372
50,50,R,5,0.817838281
50,75,R,5,0.815844306
100,25,C,4,0.875217223
100,50,C,4,0.853459314
100,75,C,4,0.856535905
150,25,C,4,0.814720378
150,75,C,4,0.878189474
150,50,C,4,0.860229391
50,25,C,5,0.854028837
50,50,C,5,0.817255902
50,75,C,5,0.833968646
100,25,L,4,0.934757979
100,50,L,4,0.911815437
100,75,L,4,0.932591262
150,25,L,4,0.951683739
150,50,L,4,0.926834992
150,75,L,4,0.936307475
50,25,L,4,0.864208373
50,50,L,4,0.851310152
50,75,L,5,0.915819588
150,25,R,4,0.850309495
100,25,R,5,0.825089527
100,50,R,5,0.881770863
100,75,R,5,0.879004561
150,50,R,5,0.852580064
150,75,R,5,0.892542589
50,25,R,5,0.813373079
50,50,R,5,0.825422798
50,75,R,5,0.806774404
100,25,C,4,0.854665389
100,50,C,4,0.865071208
100,75,C,4,0.848930603
150,25,C,4,0.833596008
150,75,C,4,0.840975442
150,50,C,4,0.877170235
50,25,C,5,0.834472452
50,50,C,5,0.837788534
50,75,C,5,0.821485125
100,25,L,4,0.920155327
100,50,L,4,0.936808963
100,75,L,4,0.925195378
150,25,L,4,0.928594973
150,50,L,4,0.958356218
150,75,L,4,0.924195437
50,25,L,4,0.863155953
50,50,L,4,0.842095219
50,75,L,5,0.914080908
150,25,R,4,0.809027355
100,25,R,5,0.871106653
100,50,R,5,0.871955666
100,75,R,5,0.880529660
150,50,R,5,0.896764799
150,75,R,5,0.885605075
50,25,R,5,0.818152899
50,50,R,5,0.819344542
50,75,R,5,0.826194414
100,25,C,4,0.848417386
100,50,C,4,0.827717583
100,75,C,4,0.839188919
150,25,C,4,0.884382478
150,75,C,4,0.886473837
150,50,C,4,0.824363575
50,25,C,5,0.839035574
50,50,C,5,0.828716707
50,75,C,5,0.822048872
100,25,L,4,0.916449373
100,50,L,4,0.912112781
100,75,L,4,0.924736166
150,25,L,4,0.926813781
150,50,L,4,0.942140997
150,75,L,4,0.952807502
50,25,L,4,0.830919018
50,50,L,4,0.864907337
50,75,L,5,0.911493265
150,25,R,4,0.842768137
100,25,R,5,0.887856132
100,50,R,5,0.878393095
100,75,R,5,0.880017142
150,50,R,5,0.871826543
150,75,R,5,0.901773082
50,25,R,5,0.821358708
50,50,R,5,0.811246754
50,75,R,5,0.823179474
100,25,C,4,0.888901591
100,50,C,4,0.860534184
100,75,C,4,0.864117874
150,25,C,4,0.886991098
150,75,C,4,0.869556060
150,50,C,4,0.748069016
50,25,C,5,0.824126810
50,50,C,5,0.832546807
50,75,C,5,0.829415905
100,25,L,4,0.921746468
100,50,L,4,0.925561201
100,75,L,4,0.935249316
150,25,L,4,0.937098805
150,50,L,4,0.955507219
150,75,L,4,0.950601259
50,25,L,4,0.861359361
50,50,L,4,0.869539072
50,75,L,5,0.901971331
150,25,R,4,0.816276401
100,25,R,5,0.850080331
100,50,R,5,0.852529123
100,75,R,5,0.871242011
150,50,R,5,0.887861034
150,75,R,5,0.913547747
50,25,R,5,0.800102029
50,50,R,5,0.825849917
50,75,R,5,0.804243270
100,25,C,4,0.820240029
100,50,C,4,0.865541107
100,75,C,4,0.816620505
150,25,C,4,0.853525320
150,75,C,4,0.898177779
150,50,C,4,0.864844546
50,25,C,5,0.824815315
50,50,C,5,0.820364652
50,75,C,5,0.827775026
100,25,L,4,0.905112150
100,50,L,4,0.926973582
100,75,L,4,0.928149390
150,25,L,4,0.933206148
150,50,L,4,0.922582805
150,75,L,4,0.938614608
50,25,L,4,0.836020097
50,50,L,4,0.891992650
50,75,L,5,0.919471385
150,25,R,4,0.749374989
100,25,R,5,0.830891117
100,50,R,5,0.863391899
100,75,R,5,0.856069263
150,50,R,5,0.881839245
150,75,R,5,0.889255425
50,25,R,5,0.819511798
50,50,R,5,0.826111133
50,75,R,5,0.820877394
100,25,C,4,0.856778721
100,50,C,4,0.849040814
100,75,C,4,0.815654014
150,25,C,4,0.844712962
150,75,C,4,0.856065707
150,50,C,4,0.865069285
50,25,C,5,0.848931066
50,50,C,5,0.851731275
50,75,C,5,0.833235821
100,25,L,4,0.937079218
100,50,L,4,0.933595396
100,75,L,4,0.929209649
150,25,L,4,0.943196694
150,50,L,4,0.950915190
150,75,L,4,0.943850352
50,25,L,4,0.885635632
50,50,L,4,0.881095248
50,75,L,5,0.914503853
150,25,R,4,0.834347918
100,25,R,5,0.871991458
100,50,R,5,0.855672582
100,75,R,5,0.876444380
150,50,R,5,0.873418502
150,75,R,5,0.859669769
50,25,R,5,0.834620904
50,50,R,5,0.841164737
50,75,R,5,0.834908888
100,25,C,4,0.884041693
100,50,C,4,0.829215580
100,75,C,4,0.841083414
150,25,C,4,0.850253945
150,75,C,4,0.851382258
150,50,C,4,0.861083855
50,25,C,5,0.836224307
50,50,C,5,0.816807899
50,75,C,5,0.830599893
100,25,L,4,0.930016042
100,50,L,4,0.924168390
100,75,L,4,0.929393548
150,25,L,4,0.947580421
150,50,L,4,0.930103587
150,75,L,4,0.930632925
50,25,L,4,0.870097304
50,50,L,4,0.879623571
50,75,L,5,0.913422423
150,25,R,4,0.784712968
100,25,R,5,0.870767204
100,50,R,5,0.858278702
100,75,R,5,0.858643413
150,50,R,5,0.881002316
150,75,R,5,0.895422563
50,25,R,5,0.835677179
50,50,R,5,0.832820882
50,75,R,5,0.838928218
100,25,C,4,0.843305922
100,50,C,4,0.830652132
100,75,C,4,0.848464944
150,25,C,4,0.873254836
150,75,C,4,0.887569368
150,50,C,4,0.868505759
50,25,C,5,0.813686707
50,50,C,5,0.824562404
50,75,C,5,0.831198576
100,25,L,4,0.910525884
100,50,L,4,0.932468037
100,75,L,4,0.924645988
150,25,L,4,0.930070823
150,50,L,4,0.915960820
150,75,L,4,0.945641388
50,25,L,4,0.854168120
50,50,L,4,0.872479295
50,75,L,5,0.907855326
150,25,R,4,0.806375725
100,25,R,5,0.857655527
100,50,R,5,0.866395533
100,75,R,5,0.893290203
150,50,R,5,0.890557465
150,75,R,5,0.903540796
50,25,R,5,0.816505112
50,50,R,5,0.825127954
50,75,R,5,0.794753851
100,25,C,4,0.853850908
100,50,C,4,0.850406164
100,75,C,4,0.824722043
150,25,C,4,0.898731533
150,75,C,4,0.851713722
150,50,C,4,0.876291322
50,25,C,5,0.851701764
50,50,C,5,0.818505616
50,75,C,5,0.837959862
100,25,L,4,0.902320642
100,50,L,4,0.927488894
100,75,L,4,0.932915356
150,25,L,4,0.950672431
150,50,L,4,0.901856721
150,75,L,4,0.943039407
50,25,L,4,0.879564509
50,50,L,4,0.878869405
50,75,L,5,0.908870597
150,25,R,4,0.813482203
100,25,R,5,0.884764627
100,50,R,5,0.869252188
100,75,R,5,0.863133953
150,50,R,5,0.897042380
150,75,R,5,0.879514763
50,25,R,5,0.851972947
50,50,R,5,0.802851819
50,75,R,5,0.833262795
100,25,C,4,0.838573836
100,50,C,4,0.880016674
100,75,C,4,0.821765150
150,25,C,4,0.867815899
150,75,C,4,0.841134448
150,50,C,4,0.878915758
50,25,C,5,0.825035889
50,50,C,5,0.821045194
50,75,C,5,0.833138063
100,25,L,4,0.912509717
100,50,L,4,0.939820262
100,75,L,4,0.929865414
150,25,L,4,0.929654598
150,50,L,4,0.928149764
150,75,L,4,0.949552153
50,25,L,4,0.853866132
50,50,L,4,0.862536912
50,75,L,5,0.915616252
150,25,R,4,0.820088030
100,25,R,5,0.856165750
100,50,R,5,0.843712166
100,75,R,5,0.851725595
150,50,R,5,0.852386369
150,75,R,5,0.888622990
50,25,R,5,0.806802578
50,50,R,5,0.821027428
50,75,R,5,0.830615184
100,25,C,4,0.878029612
100,50,C,4,0.843471609
100,75,C,4,0.868870472
150,25,C,4,0.868186112
150,75,C,4,0.830441694
150,50,C,4,0.856571957
50,25,C,5,0.827324956
50,50,C,5,0.850571996
50,75,C,5,0.817005447
100,25,L,4,0.921261037
100,50,L,4,0.926084791
100,75,L,4,0.916789241
150,25,L,4,0.937917579
150,50,L,4,0.937370053
150,75,L,4,0.923936318
50,25,L,4,0.840401962
50,50,L,4,0.865996942
50,75,L,5,0.911583108
150,25,R,4,0.825388485
100,25,R,5,0.916600128
100,50,R,5,0.865630125
100,75,R,5,0.878701983
150,50,R,5,0.886508214
150,75,R,5,0.906575278
50,25,R,5,0.835388706
50,50,R,5,0.828050587
50,75,R,5,0.817252822
100,25,C,4,0.835691184
100,50,C,4,0.841468156
100,75,C,4,0.850711108
150,25,C,4,0.875882208
150,75,C,4,0.828171895
150,50,C,4,0.840736311
50,25,C,5,0.807790156
50,50,C,5,0.825529644
50,75,C,5,0.827214441
100,25,L,4,0.913726798
100,50,L,4,0.930506418
100,75,L,4,0.926146394
150,25,L,4,0.951262750
150,50,L,4,0.945540804
150,75,L,4,0.936441622
50,25,L,4,0.861852110
50,50,L,4,0.870603296
50,75,L,5,0.919228208
150,25,R,4,0.823424559
100,25,R,5,0.860636408
100,50,R,5,0.834909853
100,75,R,5,0.872972508
150,50,R,5,0.875153139
150,75,R,5,0.872363859
50,25,R,5,0.835556991
50,50,R,5,0.823270535
50,75,R,5,0.819799411
100,25,C,4,0.850968134
100,50,C,4,0.857083450
100,75,C,4,0.821407316
150,25,C,4,0.863610026
150,75,C,4,0.869604336
150,50,C,4,0.881758500
50,25,C,5,0.836336219
50,50,C,5,0.814413397
50,75,C,5,0.825203551
100,25,L,4,0.934872947
100,50,L,4,0.920776334
100,75,L,4,0.930745575
150,25,L,4,0.931267169
150,50,L,4,0.950931606
150,75,L,4,0.935169101
50,25,L,4,0.873815767
50,50,L,4,0.840519059
50,75,L,5,0.911806273
150,25,R,4,0.778052308
100,25,R,5,0.858639525
100,50,R,5,0.877842914
100,75,R,5,0.847538721
150,50,R,5,0.872746810
150,75,R,5,0.872564412
50,25,R,5,0.803382923
50,50,R,5,0.836833653
50,75,R,5,0.824745398
100,25,C,4,0.856033170
100,50,C,4,0.849702281
100,75,C,4,0.852834232
150,25,C,4,0.849291926
150,75,C,4,0.880986233
150,50,C,4,0.849241844
50,25,C,5,0.830335568
50,50,C,5,0.828541691
50,75,C,5,0.823677978
100,25,L,4,0.920203395
100,50,L,4,0.921929730
100,75,L,4,0.923700077
150,25,L,4,0.951096277
150,50,L,4,0.939729698
150,75,L,4,0.929030331
50,25,L,4,0.860680580
50,50,L,4,0.854512491
50,75,L,5,0.908001221
150,25,R,4,0.806518520
100,25,R,5,0.879440622
100,50,R,5,0.847162804
100,75,R,5,0.877414584
150,50,R,5,0.859297532
150,75,R,5,0.904132138
50,25,R,5,0.783823012
50,50,R,5,0.840711174
50,75,R,5,0.825576922
100,25,C,4,0.869130696
100,50,C,4,0.871576461
100,75,C,4,0.857468464
150,25,C,4,0.861672594
150,75,C,4,0.835554973
150,50,C,4,0.854368417
50,25,C,5,0.839253426
50,50,C,5,0.835920559
50,75,C,5,0.834318613
100,25,L,4,0.924496708
100,50,L,4,0.918732512
100,75,L,4,0.929809093
150,25,L,4,0.937073885
150,50,L,4,0.944013154
150,75,L,4,0.927706583
50,25,L,4,0.883787130
50,50,L,4,0.842984405
50,75,L,5,0.915336980
150,25,R,4,0.780398233
100,25,R,5,0.852378277
